word_id,word,vector_embedding
1000,afternoon,"[-0.0214371420443058, 0.07669910788536072, 0.028123896569013596, 0.048284515738487244, 0.004592788405716419, -0.07189369946718216, 0.09835469722747803, -0.027947384864091873, 0.052221350371837616, -0.033017560839653015, -0.021737387403845787, 0.03266343101859093, -0.02271033078432083, 0.04573897272348404, 0.01011066697537899, 0.08014139533042908, 0.04142996668815613, -0.06974887102842331, -0.032275788486003876, -0.0011172295780852437, -0.06123192608356476, -0.05843307450413704, 0.011100098490715027, 0.042499251663684845, 0.05033652484416962, 0.06421878933906555, 0.05260680988430977, 0.02463242970407009, 0.007481718435883522, -0.1325882226228714, -0.08865153044462204, 0.012481557205319405, 0.0685918852686882, -0.031657613813877106, -0.012767486274242401, -0.016513362526893616, 0.07549826055765152, -0.03471697121858597, 0.04272716864943504, -0.0027146160136908293, -0.025701353326439857, -0.08062498271465302, -0.04787277430295944, 0.017091669142246246, -0.009430749341845512, 0.028986044228076935, 0.03836246579885483, 0.003452392527833581, 0.056575752794742584, 0.053263865411281586, -0.0021459204144775867, 0.03611690551042557, -0.07233574241399765, 0.005023137666285038, -0.02347191609442234, 0.09808781743049622, -0.02888575568795204, -0.011852864176034927, 0.11367204040288925, 0.049162495881319046, -0.04592861607670784, 0.057406235486269, -0.09934327751398087, 0.07123193889856339, 0.09732523560523987, -0.05809791386127472, -0.009334078989923, -0.008022342808544636, -0.0194020327180624, -0.017080089077353477, -0.006285088136792183, -0.012056704610586166, 0.04111915081739426, -0.004506186116486788, 0.04289662837982178, -0.028116773813962936, 0.02775723487138748, -0.049236033111810684, 0.07977140694856644, -0.03856034204363823, -0.059660859405994415, -0.019970349967479706, -0.04138750210404396, 0.027888182550668716, 0.002548857359215617, 0.03385331481695175, -0.026081252843141556, 0.130862295627594, -0.0006959808524698019, -0.01588010974228382, -0.08022961765527725, -0.0017333192517980933, -0.08717542141675949, 0.04472443461418152, -0.03338491916656494, -0.028500327840447426, 0.028498046100139618, -0.008785232901573181, 0.011659604497253895, 0.23619119822978973, 0.006281019654124975, 0.035476204007864, -0.0737123191356659, 0.011738636530935764, 0.01667504571378231, -0.07519346475601196, -0.06647869199514389, 0.01918502151966095, 0.0054610855877399445, -0.03289981931447983, -0.022197404876351357, 0.0022655685897916555, 0.03469514101743698, -0.037543248385190964, 0.05109633505344391, 0.09023253619670868, 0.015363696962594986, 0.04183843731880188, 0.000514425802975893, 0.023914629593491554, -0.006917841266840696, 0.022485753521323204, 0.022591888904571533, -0.03227683901786804, -0.06168895214796066, 0.047281645238399506, 0.02223707176744938, -5.212448314761206e-33, 0.03463652729988098, -0.022195640951395035, -0.008528318256139755, 0.04773914813995361, 0.05158262327313423, -0.08861962705850601, 0.04127998277544975, -0.08344724774360657, 0.014574607834219933, -0.05912068858742714, -0.006876207422465086, -0.03288145363330841, -0.04141419380903244, -0.130310520529747, 0.0019429763779044151, -0.039007242769002914, 0.08395613729953766, 0.05903582647442818, -0.011902919970452785, 0.010311608202755451, -0.035522181540727615, -0.015044928528368473, -0.026225510984659195, 0.003066114615648985, 0.02302226796746254, -0.056143272668123245, 0.0007674427470192313, -0.03269847109913826, 0.05973885580897331, 0.044225629419088364, 0.05908326059579849, -0.0346737764775753, -0.008814128115773201, 0.09826677292585373, 0.06058405339717865, -0.03021937608718872, 0.003292219480499625, -0.02958083339035511, -0.005294559523463249, -0.04961160942912102, 5.067265647085151e-06, -0.01980813406407833, -0.027782777324318886, -0.04201484099030495, 0.011143709532916546, 0.05691292881965637, 0.020232774317264557, 0.03710170462727547, 0.0474206805229187, 0.013206354342401028, -0.08562895655632019, 0.013341177254915237, 0.02234419621527195, -0.058419354259967804, -0.06771155446767807, 0.04404328390955925, -0.030185513198375702, -0.0490523986518383, -0.002228901954367757, 0.02218489535152912, 0.07440350204706192, 0.12239718437194824, -0.01232384517788887, -0.10634877532720566, -0.028190305456519127, -0.045563697814941406, 0.007492903620004654, -0.005191090051084757, 0.052978839725255966, 0.007337220478802919, 0.030032359063625336, -0.010297597385942936, 0.09016653150320053, 0.033053234219551086, -0.027696866542100906, -0.009267712943255901, 0.09698531031608582, 0.013150284998118877, -0.002739032730460167, 0.04808846488595009, 0.021328937262296677, 0.005963555071502924, 0.037324368953704834, 0.01258890237659216, 0.011070839129388332, 0.04759290814399719, 0.005610140971839428, 0.04664035513997078, 0.028005164116621017, 0.0021400314290076494, -0.1564246267080307, -0.03203442320227623, 0.08212215453386307, 0.011197321116924286, -0.07218252867460251, 3.9698493995542896e-33, 0.10228165239095688, -0.07209508866071701, -0.07339999824762344, 0.07807017117738724, -0.013792355544865131, -0.014946687035262585, -0.00958902109414339, 0.08240051567554474, 0.013112753629684448, 0.09165196120738983, -0.06173965707421303, 0.02082524076104164, 0.0277404747903347, -0.03915000706911087, 0.036059994250535965, 0.002838792046532035, 0.08837773650884628, 0.03024078905582428, -0.00621056417003274, 0.0262393057346344, -0.061709679663181305, -0.01601506769657135, 0.023653436452150345, -0.039182547479867935, 0.02902163937687874, 0.04283967614173889, 0.10315749049186707, -0.02470075525343418, -0.06566658616065979, -0.006481675431132317, -0.0008355543832294643, 0.038998354226350784, -0.023020708933472633, 0.061612144112586975, -0.05012374371290207, 0.11647649109363556, 0.047746628522872925, -0.03205206245183945, -0.05374779924750328, -0.01049408596009016, -0.06063736602663994, -0.011002995073795319, -0.025516008958220482, 0.06431739777326584, -0.031332872807979584, 0.03208804875612259, 0.005489423405379057, 0.034915581345558167, -0.052563950419425964, 0.03395523503422737, -0.0440102219581604, -0.03414033725857735, 0.0582566112279892, -0.018738096579909325, 0.016736090183258057, -0.08753699064254761, 0.03854566067457199, -0.014041411690413952, -0.0268525630235672, 0.061596404761075974, -0.017344722524285316, 0.010876606218516827, 0.003203851403668523, -0.0343916229903698, -0.019929789006710052, 0.028787225484848022, -0.031006084755063057, -0.03930499404668808, 0.002769861137494445, -0.006732147186994553, 0.033909738063812256, -0.05219560116529465, -0.06815182417631149, 0.030086657032370567, -0.04976946488022804, 0.09520657360553741, 0.008981605060398579, -0.002167717320844531, -0.05676887556910515, -0.07004673033952713, -0.12581537663936615, -0.01122294645756483, -0.043399229645729065, 0.0663478672504425, -0.11848987638950348, -0.053712014108896255, 0.05138315632939339, 0.016606193035840988, 0.018478550016880035, -0.061764542013406754, 0.07458934932947159, 0.0392913818359375, -0.055998630821704865, 0.01122015155851841, -0.04434001073241234, -1.2540508187441901e-08, 0.06620444357395172, 0.032530639320611954, -0.01273469626903534, 0.008388716727495193, 0.011026488617062569, -0.006697222590446472, 0.01320185512304306, -0.021014492958784103, 0.09758123010396957, 0.015035645104944706, 0.049087002873420715, 0.008159744553267956, 0.03842480853199959, 0.011488331481814384, 0.04254477843642235, -0.07077273726463318, -0.019640259444713593, -0.025059368461370468, -0.019490038976073265, -0.07445505261421204, -0.002599042607471347, -0.01192659791558981, 0.05029779300093651, -0.06675314158201218, 0.0934094786643982, -0.006012400146573782, -0.06677871197462082, 0.03714907914400101, -0.0006771625485271215, 0.027480153366923332, 0.01224664319306612, 0.1596628576517105, -0.1373269259929657, -0.06335470080375671, -0.05394497141242027, -0.04831986501812935, -0.023985445499420166, 0.04704227298498154, -0.0972701758146286, 0.027232417836785316, 0.004256165586411953, -0.08129320293664932, 0.023805171251296997, -0.04855061322450638, 0.04956036061048508, 0.04875517636537552, -0.003539104014635086, -0.05210980772972107, -0.010657557286322117, -0.03036717139184475, -0.02990858070552349, -0.02890605665743351, 0.07312862575054169, 0.002089395187795162, 0.03280549496412277, 0.013935631141066551, 0.0256161130964756, -0.07723475247621536, -0.023773815482854843, -0.06919042021036148, 0.03160206601023674, 0.06813742965459824, -0.07638711482286453, 0.00023927107395138592]"
1001,animal,"[-0.019947919994592667, 0.022687586024403572, 0.02763989008963108, 0.1019996702671051, -0.06882602721452713, -0.01065811887383461, 0.09515127539634705, -0.02153019607067108, 0.07281620800495148, 0.012490027584135532, -0.03288979083299637, -0.05594048276543617, -0.015695413574576378, 0.021446378901600838, 0.003388703800737858, 0.0003073038242291659, -0.02606954239308834, -0.04172826558351517, -0.03271694481372833, -0.034084148705005646, -0.07911890745162964, 0.029613785445690155, -0.010939376428723335, 0.01420129369944334, -0.09151597321033478, 0.023570332676172256, -0.03756909444928169, -0.008920753374695778, -0.005362383555620909, -0.10094591230154037, -0.03175223618745804, -0.006784551311284304, 0.03967642784118652, 0.0347384475171566, -0.06387285143136978, -0.004478167276829481, 0.01778118871152401, -0.04332243651151657, 0.09677037596702576, 0.049200527369976044, 0.02040511928498745, -0.06460444629192352, 0.0006809848709963262, -0.04387651011347771, -0.00865828339010477, 0.02858663722872734, -0.054894573986530304, -0.06126552075147629, 0.05854373052716255, -0.0021576862782239914, -0.05021004378795624, -0.0021233553998172283, -0.0812731459736824, -0.016237931326031685, -0.05562924966216087, -0.03268318250775337, -0.037953611463308334, -0.02983819879591465, 0.00035784917417913675, -0.06869160383939743, 0.06872155517339706, 0.010136409662663937, 0.026870714500546455, 0.10038589686155319, 0.014945576898753643, 0.0036151607055217028, -0.03591807931661606, 0.012563114054501057, 0.013437372632324696, -0.04508861526846886, 0.07442266494035721, -0.0023879236541688442, 0.029575977474451065, -0.03336794301867485, -0.03010018728673458, -0.061541154980659485, 0.037812165915966034, 0.005659191403537989, 0.15331926941871643, 0.012389685027301311, -0.009021340869367123, -0.03298446536064148, -0.056437235325574875, 0.03412588685750961, 0.10978583991527557, 0.03544746711850166, 0.042238086462020874, -0.001752796582877636, -0.09583964943885803, 0.0026328794192522764, -0.032199960201978683, -0.06046639755368233, 0.06616787612438202, 0.0035574017092585564, -0.05648242309689522, 0.015123030170798302, 0.0026120266411453485, -0.09816985577344894, -0.036466773599386215, 0.2224101424217224, -0.0012105327332392335, 0.026535190641880035, -0.019506964832544327, -0.027802014723420143, 0.07172826677560806, -0.010688231326639652, -0.06645788997411728, 0.04858168959617615, 0.021219363436102867, 0.013068477623164654, -0.0653010830283165, 0.03088369593024254, -0.06295659393072128, 0.08900504559278488, 0.057176604866981506, 0.07069745659828186, -0.07534163445234299, -0.03500540554523468, 0.03682424873113632, -0.029818793758749962, 0.051554277539253235, 0.029935220256447792, -0.01150617003440857, -0.02006162703037262, -0.016089221462607384, -0.08506319671869278, 0.016304347664117813, -6.162598929162922e-33, 0.0465242862701416, -0.12832842767238617, -0.0016680517001077533, -0.07137057930231094, 0.0021240978967398405, 0.035018231719732285, 0.002387385116890073, 0.011554085649549961, -0.08333337306976318, 0.048033781349658966, -0.04894714802503586, 0.016108836978673935, -0.03237085044384003, 0.03834850713610649, 0.11981339752674103, -0.020767679437994957, 0.021862102672457695, 0.011534498073160648, 0.06355684250593185, -0.008930264972150326, -0.042691998183727264, 0.06282130628824234, 0.02461334690451622, 0.03200853243470192, -0.003388166194781661, -0.06151362136006355, -0.04064343497157097, -0.07420796155929565, -0.028314217925071716, 0.03543193265795708, 0.02984277717769146, -0.042580798268318176, 0.03490988537669182, 0.029626846313476562, -0.08355502039194107, -0.15732541680335999, -0.01927318051457405, -0.11978019028902054, -0.019407406449317932, -0.004446535371243954, 0.11737415939569473, 0.002469788072630763, 0.03566478192806244, -0.00603541499003768, 0.0017131754430010915, 0.03324316442012787, 0.03678001090884209, 0.03323531150817871, -0.07036881148815155, 0.04434826970100403, 0.02040187269449234, -0.004931305069476366, 0.02358105406165123, -0.03090955875813961, -0.009391306899487972, 0.04051554948091507, 0.013489720411598682, -0.045053813606500626, -0.06347814202308655, 0.017855370417237282, 0.05573860928416252, 0.10168945789337158, 0.022276170551776886, -0.010084343142807484, 0.13345719873905182, -0.09219224005937576, -0.05594416335225105, -0.003014767775312066, 0.007497475482523441, 0.017895378172397614, -0.015591165982186794, 0.014498375356197357, 0.024139001965522766, -0.09821520745754242, -0.038940854370594025, -0.016146613284945488, 0.061372652649879456, -0.02262945845723152, -0.06465159356594086, -0.05546259135007858, -0.009247448295354843, 0.04230247810482979, 0.014848386868834496, 0.03327527269721031, -0.017389455810189247, 0.09158407151699066, 0.01901339739561081, -0.09550640732049942, 0.0663297176361084, 0.027894288301467896, -0.019930753856897354, -0.030200671404600143, -0.0028660211246460676, -0.038701046258211136, 0.06772587448358536, 4.760745508674541e-33, 0.02375815622508526, -0.017244983464479446, -0.0008080367697402835, 0.10247871279716492, -0.019180210307240486, -0.023292217403650284, 0.007653299253433943, 0.08014649897813797, -0.021893413737416267, 0.0441262386739254, -0.07648202031850815, 0.006573945749551058, 0.10086006671190262, -0.004136054310947657, 0.062311168760061264, 0.034382544457912445, -0.001431240700185299, -0.03975389152765274, 0.07990305125713348, -0.04430786147713661, -0.1261824518442154, -0.020145174115896225, 0.029709002003073692, -0.033503953367471695, -0.02371983416378498, 0.07412432134151459, -0.005747816059738398, -0.018664846196770668, 0.0031065528746694326, -0.08092956990003586, 0.007176910527050495, 0.02190420962870121, -0.006468624342232943, -0.024264715611934662, 0.03532009571790695, 0.09513744711875916, 0.049689747393131256, -0.02656089887022972, -0.00962253101170063, -0.002743737306445837, 0.08792541921138763, 0.015963518992066383, -0.059365164488554, 0.09703812748193741, 0.01849389262497425, 0.06290426105260849, 0.007698046509176493, 0.02116973139345646, 0.02234778180718422, 0.04338441789150238, -0.02395634353160858, -0.011300778947770596, 0.04668990150094032, -0.09935393929481506, 0.023275911808013916, -0.00217552506364882, -0.04663848876953125, -0.0142396604642272, 0.041827574372291565, 0.011539412662386894, 0.04666920006275177, 0.05413439869880676, -0.022421926259994507, 0.09128602594137192, -0.10381554067134857, -0.00032629899214953184, -0.04682176560163498, -0.028643352910876274, 0.026664994657039642, -0.07437406480312347, 0.10251013934612274, 0.06910592317581177, -0.028800640255212784, -0.004918199963867664, -0.011716320179402828, 0.026477793231606483, -0.03283388540148735, -0.006766721606254578, 0.05142797902226448, 0.02010340802371502, -0.04424097761511803, -0.043592117726802826, -0.0334719717502594, 0.02323042042553425, -0.03971489518880844, -0.04073353111743927, -0.03845239803195, 0.08359859138727188, 0.013403943739831448, -0.006181143224239349, -0.020072247833013535, 0.02379186637699604, -0.01442679762840271, 0.012854290194809437, -0.0016300644492730498, -1.4510860069094633e-08, -0.03712649643421173, -0.01798820309340954, 0.0065248943865299225, -0.0278971865773201, 0.10358277708292007, 0.019013887271285057, -0.008535254746675491, -0.06890249252319336, 0.008963589556515217, 0.02780476026237011, 0.02645939402282238, -0.026698917150497437, -0.010794957168400288, 0.06528967618942261, 0.0201969426125288, -0.009565542452037334, -0.01145277637988329, -0.02050548605620861, 0.02119932509958744, 0.07220764458179474, -0.03920132294297218, 0.01633506454527378, -0.015269546769559383, 0.00962924025952816, -0.07438159734010696, -0.04731941968202591, -0.022795068100094795, 0.08417307585477829, -0.02656257152557373, 0.03855626657605171, -0.0298320259898901, 0.11531668156385422, -0.03823138028383255, -0.03912162408232689, 0.029043788090348244, -0.03337450698018074, 0.026058947667479515, -0.06552421301603317, 0.051131218671798706, 0.004195877350866795, 0.04309581220149994, 0.12899087369441986, 0.03357487544417381, -0.05863944813609123, 0.00981183536350727, 0.0074435872957110405, 0.005239828955382109, -0.10138584673404694, -0.008925947360694408, -0.07381857931613922, -0.10498322546482086, -0.0052523547783494, 0.013912606053054333, 0.06907155364751816, -0.024608727544546127, -0.03155120834708214, -0.017534468322992325, -0.025490159168839455, -0.0765022560954094, 0.07363341003656387, 0.08492473512887955, 0.030771413818001747, 0.057448238134384155, 0.06740408390760422]"
1002,bad,"[-0.060130901634693146, -0.0079489815980196, -0.041039541363716125, 0.020610475912690163, -0.032637644559144974, 0.010205604135990143, 0.007884572260081768, 0.01060955598950386, -0.0335657112300396, -0.01950809173285961, 0.03925986960530281, -0.020746752619743347, 0.004280422814190388, 0.0037450820673257113, -0.07189209759235382, -0.025877244770526886, 0.025805236771702766, -0.07357820123434067, -0.10330432653427124, 0.018296552821993828, -0.03447966277599335, 0.03233996406197548, 0.011255364865064621, 0.02500101923942566, -0.019164355471730232, -0.04249192774295807, 0.006327450275421143, -0.021048448979854584, -0.030509674921631813, -0.04601258039474487, -0.04732929542660713, 0.05937090516090393, 0.0030943085439503193, -0.0465402752161026, -0.028784116730093956, -0.02769106812775135, -0.03202110528945923, -0.003959972877055407, 0.0055952901020646095, -0.08248984068632126, 0.0632701888680458, -0.058937907218933105, 0.02503311261534691, -0.009694596752524376, -0.018431471660733223, -0.023714087903499603, 0.039690639823675156, -0.003185405395925045, 0.05188054218888283, 0.008656886406242847, 0.06507014483213425, 0.025120919570326805, 0.0032472112216055393, 0.009211244992911816, 0.04031882807612419, -0.014364461414515972, -0.07272259891033173, 0.005351013503968716, 0.010641008615493774, 0.03984208032488823, 0.13536366820335388, -0.07373572885990143, -0.07619444280862808, -0.03452153876423836, 0.051478926092386246, -0.06506679207086563, -0.041737645864486694, -0.054851870983839035, 0.010537803173065186, 0.028897063806653023, 0.01763175055384636, -0.032947149127721786, 0.01159372366964817, 0.019947335124015808, -0.036778438836336136, -0.009348963387310505, 0.01965198665857315, -0.07742903381586075, 0.000848228286486119, -0.032582301646471024, 0.02077586017549038, 0.004451062995940447, -0.01647576130926609, -0.013316377997398376, 0.0638352558016777, 0.007109349127858877, 0.09419053047895432, -0.07217154651880264, -0.051696885377168655, -0.010962712578475475, 0.13314859569072723, -0.03884650766849518, 0.09764979779720306, 0.06747622042894363, 0.004429070744663477, 0.05184261128306389, 0.07765763252973557, -0.035590291023254395, -0.06993193179368973, 0.2669762969017029, -0.04585731402039528, 0.1370164453983307, 0.07088670134544373, 0.013067825697362423, 0.02673981711268425, -0.01933598890900612, -0.04713178426027298, 0.03347669169306755, -0.05947675183415413, -0.007985489442944527, 0.06545227020978928, 0.05365356430411339, -0.03412807360291481, -0.0020269283559173346, 0.004040327854454517, 0.030443508177995682, 0.043686795979738235, 0.02484401874244213, -0.07585450261831284, -0.0028488561511039734, -0.008163603954017162, 0.04816826432943344, 0.03721858188509941, 0.08109906315803528, -0.04138827323913574, -0.07313419878482819, -0.00242789788171649, -3.8006836401854695e-33, 0.05561280995607376, -0.018132001161575317, 0.016767468303442, -0.06316866725683212, 0.021176673471927643, 0.0440821535885334, -0.007999011315405369, -0.015124778263270855, -0.023352742195129395, 0.083347387611866, 0.05999616160988808, -0.039636608213186264, -0.03391575068235397, 0.0222932156175375, 0.145089253783226, 0.008836143650114536, -0.02259884588420391, -0.024373875930905342, 0.02918887697160244, 0.06264173239469528, 0.00045200716704130173, 0.07021266967058182, -0.04911027103662491, 0.005783837288618088, -0.038413386791944504, 0.03718019276857376, -0.04990319162607193, -0.08545991033315659, 0.02979353256523609, 0.013512440025806427, -0.12215500324964523, 0.01582842320203781, 0.03068039007484913, -0.0003472761600278318, 0.06888715922832489, 0.0010523684322834015, 0.0035537024959921837, 0.04285934567451477, -0.018162831664085388, 0.0018862985307350755, -0.044852614402770996, 0.01263559702783823, -0.04967848211526871, -0.0018912306986749172, 0.08449511975049973, 0.00984605960547924, 0.010648144409060478, -0.035237882286310196, -0.01625490002334118, 0.038279153406620026, -0.016936227679252625, -0.0521758608520031, -0.07637245208024979, 0.04417143017053604, -0.015555392019450665, 0.03304563835263252, 0.04011736437678337, -0.03903372213244438, 0.04618008807301521, 0.05614923685789108, 0.08865409344434738, 0.11019696295261383, 0.027400635182857513, -0.0641753301024437, -0.05232187360525131, -0.0243277195841074, -0.013302726671099663, 0.04066864773631096, 0.06776972860097885, 0.0006501908646896482, -0.03444518893957138, -0.036316581070423126, 0.04881533607840538, -0.06111862510442734, 0.025159746408462524, 0.01781455986201763, -0.015816327184438705, -0.013425679877400398, 0.06194986775517464, -0.024939756840467453, 0.002384063322097063, -0.005953256040811539, 0.01283011119812727, 0.0015080299926921725, 0.04946332797408104, -0.0014589015627279878, -0.01428244449198246, -0.033768005669116974, 0.019756687805056572, 0.06777294725179672, -0.057445671409368515, 0.0032850110437721014, 0.021449774503707886, 0.0034227839205414057, -0.05516412481665611, 3.939567930393138e-33, -0.04310385510325432, 0.08555664122104645, -0.02734667994081974, 0.1256580799818039, -0.03801450878381729, -0.02486751228570938, 0.0594010129570961, 0.15695427358150482, -0.0022776525001972914, 0.020706482231616974, 0.002172003034502268, 0.031995128840208054, -0.02782195247709751, 0.040592022240161896, 0.040310874581336975, 0.009322338737547398, 0.04500244930386543, -0.010355737991631031, -0.022844349965453148, -0.07790850847959518, -0.014324961230158806, 0.0048571135848760605, -0.05077165365219116, 0.04333408549427986, -0.03158921003341675, 0.03875318542122841, -0.06939002871513367, -0.011722994036972523, -0.031167887151241302, -0.046897042542696, 0.07021337747573853, 0.036008674651384354, -0.08230622857809067, 0.02786247432231903, 0.11591790616512299, 0.14837446808815002, -0.008599829860031605, -0.016319185495376587, 0.025882335379719734, -0.03419814258813858, -0.021050916984677315, 0.006731166038662195, -0.005180393345654011, 0.055674731731414795, -0.01405247300863266, -0.04705163091421127, 0.05570894852280617, 0.060251541435718536, 0.03987526893615723, 0.08021526783704758, -0.061768028885126114, 0.006025001406669617, -0.08935204148292542, -0.009690165519714355, -0.03077707812190056, -0.04903513193130493, -0.08715119957923889, 0.03495845943689346, 0.03201783820986748, 0.001129052136093378, 0.038194138556718826, -0.027986187487840652, -0.08673908561468124, -0.04453776404261589, 0.029122954234480858, 0.006172945722937584, -0.008978607133030891, -0.03184003382921219, -0.023305688053369522, -0.038403820246458054, 0.06448901444673538, -0.013159562833607197, -0.04620002582669258, 0.07317636162042618, 0.029930729418992996, -0.06120768189430237, -0.05006247013807297, 0.04887119308114052, 0.003318498842418194, -0.036832161247730255, -0.16741816699504852, -0.06793606281280518, 0.01690722070634365, -0.0854443684220314, -0.08093951642513275, -0.09150221943855286, 0.09550818055868149, 0.0859973356127739, 0.0502154715359211, 0.009396294131875038, -0.016065828502178192, -0.005659634713083506, 0.01632501929998398, 0.026670997962355614, 0.04325949773192406, -1.3653369990151987e-08, -0.02934619039297104, -0.013108311221003532, 0.043382152915000916, 0.004654177464544773, -0.08563432097434998, -0.02045631594955921, -0.06460539251565933, 0.00593591807410121, 0.022383254021406174, 0.04778524860739708, 0.02619118057191372, 0.034715306013822556, 0.008398717269301414, 0.025843972340226173, -0.06976134330034256, -0.03492274880409241, 0.05953211709856987, 0.04160361364483833, -0.047566186636686325, 0.03559495136141777, -0.07262042909860611, 0.02685883268713951, 0.013397925533354282, 0.057974204421043396, -0.06133158132433891, 0.02980227768421173, 0.02572290413081646, 0.11658300459384918, 0.0006752315675839782, 0.05581120401620865, 0.0267768707126379, 0.12807683646678925, -0.03975829854607582, 0.09050364047288895, -0.06750510632991791, -0.04145132750272751, -0.03168275207281113, -0.04118821769952774, 0.01920735090970993, 0.07321691513061523, -0.026328444480895996, -0.04210162162780762, 0.006583031732589006, -0.0577005073428154, -0.03993871062994003, -0.041291844099760056, 0.008063172921538353, 0.0068174488842487335, -0.0012426505563780665, -0.054230403155088425, 0.01868487149477005, 0.0908355787396431, -0.031229473650455475, 0.022614136338233948, 0.09833517670631409, 0.055968888103961945, -0.003607261460274458, -0.04180389642715454, -0.004031992517411709, 0.01572071760892868, 0.06982001662254333, -0.015904780477285385, -0.04104602336883545, 0.0336860828101635]"
